Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Russia,RUS,"Feb 8, 2020",0
Russia,RUS,"Feb 9, 2020",0
Russia,RUS,"Feb 10, 2020",0
Russia,RUS,"Feb 11, 2020",0
Russia,RUS,"Feb 12, 2020",0
Russia,RUS,"Feb 13, 2020",0
Russia,RUS,"Feb 14, 2020",0
Russia,RUS,"Feb 15, 2020",0
Russia,RUS,"Feb 16, 2020",0
Russia,RUS,"Feb 17, 2020",0
Russia,RUS,"Feb 18, 2020",0
Russia,RUS,"Feb 19, 2020",0
Russia,RUS,"Feb 20, 2020",0
Russia,RUS,"Feb 21, 2020",0
Russia,RUS,"Feb 22, 2020",0
Russia,RUS,"Feb 23, 2020",0
Russia,RUS,"Feb 24, 2020",0
Russia,RUS,"Feb 25, 2020",0
Russia,RUS,"Feb 26, 2020",0
Russia,RUS,"Feb 27, 2020",0
Russia,RUS,"Feb 28, 2020",0
Russia,RUS,"Feb 29, 2020",0
Russia,RUS,"Mar 1, 2020",0
Russia,RUS,"Mar 2, 2020",0
Russia,RUS,"Mar 3, 2020",0
Russia,RUS,"Mar 4, 2020",0
Russia,RUS,"Mar 5, 2020",0
Russia,RUS,"Mar 6, 2020",0
Russia,RUS,"Mar 7, 2020",0
Russia,RUS,"Mar 8, 2020",0
Russia,RUS,"Mar 9, 2020",0
Russia,RUS,"Mar 10, 2020",0
Russia,RUS,"Mar 12, 2020",0
Russia,RUS,"Mar 13, 2020",0
Russia,RUS,"Mar 14, 2020",0
Russia,RUS,"Mar 15, 2020",0
Russia,RUS,"Mar 16, 2020",0
Russia,RUS,"Mar 17, 2020",0
Russia,RUS,"Mar 18, 2020",0
Russia,RUS,"Mar 19, 2020",0
Russia,RUS,"Mar 20, 2020",0
Russia,RUS,"Mar 21, 2020",0
Russia,RUS,"Mar 22, 2020",0
Russia,RUS,"Mar 23, 2020",0
Russia,RUS,"Mar 24, 2020",0
Russia,RUS,"Mar 25, 2020",0
Russia,RUS,"Mar 26, 2020",0
Russia,RUS,"Mar 27, 2020",0.001957826
Russia,RUS,"Mar 28, 2020",0.0039156521
Russia,RUS,"Mar 29, 2020",0.0048945651
Russia,RUS,"Mar 30, 2020",0.0078313042
Russia,RUS,"Mar 31, 2020",0.0097891302
Russia,RUS,"Apr 1, 2020",0.0166415213
Russia,RUS,"Apr 2, 2020",0.0234939125
Russia,RUS,"Apr 3, 2020",0.0274095645
Russia,RUS,"Apr 4, 2020",0.0293673906
Russia,RUS,"Apr 5, 2020",0.0371986947
Russia,RUS,"Apr 6, 2020",0.0362197817
Russia,RUS,"Apr 7, 2020",0.0362197817
Russia,RUS,"Apr 8, 2020",0.0401354338
Russia,RUS,"Apr 9, 2020",0.0381776078
Russia,RUS,"Apr 10, 2020",0.0450299989
Russia,RUS,"Apr 11, 2020",0.0587347812
Russia,RUS,"Apr 12, 2020",0.0616715202
Rwanda,RWA,"Mar 17, 2020",0
Rwanda,RWA,"Mar 18, 2020",0
Rwanda,RWA,"Mar 19, 2020",0
Rwanda,RWA,"Mar 20, 2020",0
Rwanda,RWA,"Mar 21, 2020",0
Rwanda,RWA,"Mar 22, 2020",0
Rwanda,RWA,"Mar 23, 2020",0
Rwanda,RWA,"Mar 24, 2020",0
Rwanda,RWA,"Mar 25, 2020",0
Rwanda,RWA,"Mar 26, 2020",0
Rwanda,RWA,"Mar 27, 2020",0
Rwanda,RWA,"Mar 28, 2020",0
Rwanda,RWA,"Mar 29, 2020",0
Rwanda,RWA,"Mar 30, 2020",0
Rwanda,RWA,"Mar 31, 2020",0
Rwanda,RWA,"Apr 1, 2020",0
Rwanda,RWA,"Apr 2, 2020",0
Rwanda,RWA,"Apr 3, 2020",0
Rwanda,RWA,"Apr 4, 2020",0
Rwanda,RWA,"Apr 5, 2020",0
Rwanda,RWA,"Apr 6, 2020",0
Rwanda,RWA,"Apr 7, 2020",0
Rwanda,RWA,"Apr 8, 2020",0
Rwanda,RWA,"Apr 9, 2020",0
Rwanda,RWA,"Apr 10, 2020",0
Rwanda,RWA,"Apr 11, 2020",0
Rwanda,RWA,"Apr 12, 2020",0
Saint Kitts and Nevis,KNA,"Mar 28, 2020",0
Saint Kitts and Nevis,KNA,"Mar 29, 2020",0
Saint Kitts and Nevis,KNA,"Mar 30, 2020",0
Saint Kitts and Nevis,KNA,"Mar 31, 2020",0
Saint Kitts and Nevis,KNA,"Apr 1, 2020",0
Saint Kitts and Nevis,KNA,"Apr 2, 2020",0
Saint Kitts and Nevis,KNA,"Apr 3, 2020",0
Saint Kitts and Nevis,KNA,"Apr 4, 2020",0
Saint Kitts and Nevis,KNA,"Apr 5, 2020",0
Saint Kitts and Nevis,KNA,"Apr 6, 2020",0
Saint Kitts and Nevis,KNA,"Apr 7, 2020",0
Saint Kitts and Nevis,KNA,"Apr 8, 2020",0
Saint Kitts and Nevis,KNA,"Apr 9, 2020",0
Saint Kitts and Nevis,KNA,"Apr 10, 2020",0
Saint Kitts and Nevis,KNA,"Apr 11, 2020",0
Saint Kitts and Nevis,KNA,"Apr 12, 2020",0
Saint Lucia,LCA,"Mar 17, 2020",0
Saint Lucia,LCA,"Mar 18, 2020",0
Saint Lucia,LCA,"Mar 19, 2020",0
Saint Lucia,LCA,"Mar 20, 2020",0
Saint Lucia,LCA,"Mar 21, 2020",0
Saint Lucia,LCA,"Mar 22, 2020",0
Saint Lucia,LCA,"Mar 23, 2020",0
Saint Lucia,LCA,"Mar 24, 2020",0
Saint Lucia,LCA,"Mar 25, 2020",0
Saint Lucia,LCA,"Mar 26, 2020",0
Saint Lucia,LCA,"Mar 27, 2020",0
Saint Lucia,LCA,"Mar 28, 2020",0
Saint Lucia,LCA,"Mar 29, 2020",0
Saint Lucia,LCA,"Mar 30, 2020",0
Saint Lucia,LCA,"Mar 31, 2020",0
Saint Lucia,LCA,"Apr 1, 2020",0
Saint Lucia,LCA,"Apr 2, 2020",0
Saint Lucia,LCA,"Apr 3, 2020",0
Saint Lucia,LCA,"Apr 4, 2020",0
Saint Lucia,LCA,"Apr 5, 2020",0
Saint Lucia,LCA,"Apr 6, 2020",0
Saint Lucia,LCA,"Apr 7, 2020",0
Saint Lucia,LCA,"Apr 8, 2020",0
Saint Lucia,LCA,"Apr 9, 2020",0
Saint Lucia,LCA,"Apr 10, 2020",0
Saint Lucia,LCA,"Apr 11, 2020",0
Saint Lucia,LCA,"Apr 12, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 31, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 1, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 2, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 3, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 4, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 5, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 6, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 7, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 8, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 9, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 10, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 11, 2020",0
Saint Vincent and the Grenadines,VCT,"Apr 12, 2020",0
San Marino,SMR,"Jan 2, 2020",0
San Marino,SMR,"Jan 3, 2020",0
San Marino,SMR,"Jan 4, 2020",0
San Marino,SMR,"Jan 5, 2020",0
San Marino,SMR,"Jan 6, 2020",0
San Marino,SMR,"Jan 7, 2020",0
San Marino,SMR,"Jan 8, 2020",0
San Marino,SMR,"Jan 9, 2020",0
San Marino,SMR,"Jan 10, 2020",0
San Marino,SMR,"Jan 11, 2020",0
San Marino,SMR,"Jan 12, 2020",0
San Marino,SMR,"Jan 13, 2020",0
San Marino,SMR,"Jan 14, 2020",0
San Marino,SMR,"Jan 15, 2020",0
San Marino,SMR,"Jan 16, 2020",0
San Marino,SMR,"Jan 17, 2020",0
San Marino,SMR,"Jan 18, 2020",0
San Marino,SMR,"Jan 19, 2020",0
San Marino,SMR,"Jan 20, 2020",0
San Marino,SMR,"Jan 21, 2020",0
San Marino,SMR,"Jan 22, 2020",0
San Marino,SMR,"Jan 23, 2020",0
San Marino,SMR,"Jan 24, 2020",0
San Marino,SMR,"Jan 25, 2020",0
San Marino,SMR,"Jan 26, 2020",0
San Marino,SMR,"Jan 27, 2020",0
San Marino,SMR,"Jan 28, 2020",0
San Marino,SMR,"Jan 29, 2020",0
San Marino,SMR,"Jan 30, 2020",0
San Marino,SMR,"Jan 31, 2020",0
San Marino,SMR,"Feb 1, 2020",0
San Marino,SMR,"Feb 2, 2020",0
San Marino,SMR,"Feb 3, 2020",0
San Marino,SMR,"Feb 4, 2020",0
San Marino,SMR,"Feb 5, 2020",0
San Marino,SMR,"Feb 6, 2020",0
San Marino,SMR,"Feb 7, 2020",0
San Marino,SMR,"Feb 8, 2020",0
San Marino,SMR,"Feb 9, 2020",0
San Marino,SMR,"Feb 10, 2020",0
San Marino,SMR,"Feb 11, 2020",0
San Marino,SMR,"Feb 12, 2020",0
San Marino,SMR,"Feb 13, 2020",0
San Marino,SMR,"Feb 14, 2020",0
San Marino,SMR,"Feb 15, 2020",0
San Marino,SMR,"Feb 16, 2020",0
San Marino,SMR,"Feb 17, 2020",0
San Marino,SMR,"Feb 18, 2020",0
San Marino,SMR,"Feb 19, 2020",0
San Marino,SMR,"Feb 20, 2020",0
San Marino,SMR,"Feb 21, 2020",0
San Marino,SMR,"Feb 22, 2020",0
San Marino,SMR,"Feb 23, 2020",0
San Marino,SMR,"Feb 24, 2020",0
San Marino,SMR,"Feb 25, 2020",0
San Marino,SMR,"Feb 26, 2020",0
San Marino,SMR,"Feb 27, 2020",0
San Marino,SMR,"Feb 28, 2020",0
San Marino,SMR,"Feb 29, 2020",0
San Marino,SMR,"Mar 1, 2020",0
San Marino,SMR,"Mar 2, 2020",4.2093565578
San Marino,SMR,"Mar 3, 2020",4.910915984
San Marino,SMR,"Mar 4, 2020",4.910915984
San Marino,SMR,"Mar 5, 2020",4.910915984
San Marino,SMR,"Mar 6, 2020",4.910915984
San Marino,SMR,"Mar 7, 2020",4.910915984
San Marino,SMR,"Mar 8, 2020",4.910915984
San Marino,SMR,"Mar 9, 2020",0
San Marino,SMR,"Mar 10, 2020",4.2093565578
San Marino,SMR,"Mar 11, 2020",4.2093565578
San Marino,SMR,"Mar 12, 2020",8.4187131155
San Marino,SMR,"Mar 13, 2020",16.837426231
San Marino,SMR,"Mar 14, 2020",16.837426231
San Marino,SMR,"Mar 15, 2020",16.837426231
San Marino,SMR,"Mar 16, 2020",25.2561393465
San Marino,SMR,"Mar 17, 2020",29.4654959043
San Marino,SMR,"Mar 18, 2020",37.8842090198
San Marino,SMR,"Mar 19, 2020",46.3029221353
San Marino,SMR,"Mar 20, 2020",37.8842090198
San Marino,SMR,"Mar 21, 2020",37.8842090198
San Marino,SMR,"Mar 22, 2020",63.1403483663
San Marino,SMR,"Mar 23, 2020",54.7216352508
San Marino,SMR,"Mar 24, 2020",46.3029221353
San Marino,SMR,"Mar 25, 2020",42.0935655776
San Marino,SMR,"Mar 26, 2020",29.4654959043
San Marino,SMR,"Mar 27, 2020",29.4654959043
San Marino,SMR,"Mar 28, 2020",29.4654959043
San Marino,SMR,"Mar 29, 2020",8.4187131155
San Marino,SMR,"Mar 30, 2020",16.837426231
San Marino,SMR,"Mar 31, 2020",21.0467827888
San Marino,SMR,"Apr 1, 2020",21.0467827888
San Marino,SMR,"Apr 2, 2020",21.0467827888
San Marino,SMR,"Apr 3, 2020",37.8842090198
San Marino,SMR,"Apr 4, 2020",46.3029221353
San Marino,SMR,"Apr 5, 2020",42.0935655776
San Marino,SMR,"Apr 6, 2020",33.6748524621
San Marino,SMR,"Apr 7, 2020",29.4654959043
San Marino,SMR,"Apr 8, 2020",33.6748524621
San Marino,SMR,"Apr 9, 2020",33.6748524621
San Marino,SMR,"Apr 10, 2020",16.837426231
San Marino,SMR,"Apr 11, 2020",8.4187131155
San Marino,SMR,"Apr 12, 2020",12.6280696733
Sao Tome and Principe,STP,"Apr 11, 2020",0
Sao Tome and Principe,STP,"Apr 12, 2020",0
Saudi Arabia,SAU,"Mar 8, 2020",0
Saudi Arabia,SAU,"Mar 9, 2020",0
Saudi Arabia,SAU,"Mar 10, 2020",0
Saudi Arabia,SAU,"Mar 11, 2020",0
Saudi Arabia,SAU,"Mar 12, 2020",0
Saudi Arabia,SAU,"Mar 13, 2020",0
Saudi Arabia,SAU,"Mar 14, 2020",0
Saudi Arabia,SAU,"Mar 15, 2020",0
Saudi Arabia,SAU,"Mar 16, 2020",0
Saudi Arabia,SAU,"Mar 17, 2020",0
Saudi Arabia,SAU,"Mar 18, 2020",0
Saudi Arabia,SAU,"Mar 19, 2020",0
Saudi Arabia,SAU,"Mar 20, 2020",0
Saudi Arabia,SAU,"Mar 21, 2020",0
Saudi Arabia,SAU,"Mar 22, 2020",0
Saudi Arabia,SAU,"Mar 23, 2020",0
Saudi Arabia,SAU,"Mar 24, 2020",0
Saudi Arabia,SAU,"Mar 25, 2020",0.0041034552
Saudi Arabia,SAU,"Mar 26, 2020",0.0082069104
Saudi Arabia,SAU,"Mar 27, 2020",0.0123103655
Saudi Arabia,SAU,"Mar 28, 2020",0.0123103655
Saudi Arabia,SAU,"Mar 29, 2020",0.0164138207
Saudi Arabia,SAU,"Mar 30, 2020",0.0328276414
Saudi Arabia,SAU,"Mar 31, 2020",0.0328276414
Saudi Arabia,SAU,"Apr 1, 2020",0.0369310966
Saudi Arabia,SAU,"Apr 2, 2020",0.0574483725
Saudi Arabia,SAU,"Apr 3, 2020",0.0738621932
Saudi Arabia,SAU,"Apr 4, 2020",0.0738621932
Saudi Arabia,SAU,"Apr 5, 2020",0.1025863795
Saudi Arabia,SAU,"Apr 6, 2020",0.1066898347
Saudi Arabia,SAU,"Apr 7, 2020",0.1231036554
Saudi Arabia,SAU,"Apr 8, 2020",0.1272071106
Saudi Arabia,SAU,"Apr 9, 2020",0.1025863795
Saudi Arabia,SAU,"Apr 10, 2020",0.0943794691
Saudi Arabia,SAU,"Apr 11, 2020",0.1066898347
Saudi Arabia,SAU,"Apr 12, 2020",0.0943794691
Senegal,SEN,"Mar 6, 2020",0
Senegal,SEN,"Mar 7, 2020",0
Senegal,SEN,"Mar 8, 2020",0
Senegal,SEN,"Mar 9, 2020",0
Senegal,SEN,"Mar 15, 2020",0
Senegal,SEN,"Mar 16, 2020",0
Senegal,SEN,"Mar 17, 2020",0
Senegal,SEN,"Mar 18, 2020",0
Senegal,SEN,"Mar 19, 2020",0
Senegal,SEN,"Mar 20, 2020",0
Senegal,SEN,"Mar 21, 2020",0
Senegal,SEN,"Mar 22, 2020",0
Senegal,SEN,"Mar 23, 2020",0
Senegal,SEN,"Mar 24, 2020",0
Senegal,SEN,"Mar 25, 2020",0
Senegal,SEN,"Mar 26, 2020",0
Senegal,SEN,"Mar 27, 2020",0
Senegal,SEN,"Mar 28, 2020",0
Senegal,SEN,"Mar 29, 2020",0
Senegal,SEN,"Mar 30, 2020",0
Senegal,SEN,"Mar 31, 2020",0
Senegal,SEN,"Apr 1, 2020",0
Senegal,SEN,"Apr 2, 2020",0.0085318765
Senegal,SEN,"Apr 3, 2020",0.0085318765
Senegal,SEN,"Apr 4, 2020",0.0085318765
Senegal,SEN,"Apr 5, 2020",0.017063753
Senegal,SEN,"Apr 6, 2020",0.017063753
Senegal,SEN,"Apr 7, 2020",0.017063753
Senegal,SEN,"Apr 8, 2020",0.017063753
Senegal,SEN,"Apr 9, 2020",0.0085318765
Senegal,SEN,"Apr 10, 2020",0.0085318765
Senegal,SEN,"Apr 11, 2020",0.0085318765
Senegal,SEN,"Apr 12, 2020",0
Serbia,SRB,"Mar 12, 2020",0
Serbia,SRB,"Mar 13, 2020",0
Serbia,SRB,"Mar 14, 2020",0
Serbia,SRB,"Mar 15, 2020",0
Serbia,SRB,"Mar 16, 2020",0
Serbia,SRB,"Mar 17, 2020",0
Serbia,SRB,"Mar 18, 2020",0
Serbia,SRB,"Mar 19, 2020",0
Serbia,SRB,"Mar 20, 2020",0
Serbia,SRB,"Mar 21, 2020",0.0209942137
Serbia,SRB,"Mar 22, 2020",0.0209942137
Serbia,SRB,"Mar 23, 2020",0.0209942137
Serbia,SRB,"Mar 24, 2020",0.0209942137
Serbia,SRB,"Mar 25, 2020",0.0209942137
Serbia,SRB,"Mar 26, 2020",0.0419884275
Serbia,SRB,"Mar 27, 2020",0.0629826412
Serbia,SRB,"Mar 28, 2020",0.1049710687
Serbia,SRB,"Mar 29, 2020",0.1889479237
Serbia,SRB,"Mar 30, 2020",0.2519305649
Serbia,SRB,"Mar 31, 2020",0.2519305649
Serbia,SRB,"Apr 1, 2020",0.4618727023
Serbia,SRB,"Apr 2, 2020",0.4408784886
Serbia,SRB,"Apr 3, 2020",0.5878379848
Serbia,SRB,"Apr 4, 2020",0.6928090535
Serbia,SRB,"Apr 5, 2020",0.7138032673
Serbia,SRB,"Apr 6, 2020",0.7977801222
Serbia,SRB,"Apr 7, 2020",0.9447396184
Serbia,SRB,"Apr 8, 2020",0.7977801222
Serbia,SRB,"Apr 9, 2020",0.8817569772
Serbia,SRB,"Apr 10, 2020",0.734797481
Serbia,SRB,"Apr 11, 2020",0.6718148398
Serbia,SRB,"Apr 12, 2020",0.6298264123
Seychelles,SYC,"Mar 17, 2020",0
Seychelles,SYC,"Mar 18, 2020",0
Seychelles,SYC,"Mar 19, 2020",0
Seychelles,SYC,"Mar 20, 2020",0
Seychelles,SYC,"Mar 21, 2020",0
Seychelles,SYC,"Mar 22, 2020",0
Seychelles,SYC,"Mar 23, 2020",0
Seychelles,SYC,"Mar 24, 2020",0
Seychelles,SYC,"Mar 25, 2020",0
Seychelles,SYC,"Mar 26, 2020",0
Seychelles,SYC,"Mar 27, 2020",0
Seychelles,SYC,"Mar 28, 2020",0
Seychelles,SYC,"Mar 29, 2020",0
Seychelles,SYC,"Mar 30, 2020",0
Seychelles,SYC,"Mar 31, 2020",0
Seychelles,SYC,"Apr 1, 2020",0
Seychelles,SYC,"Apr 2, 2020",0
Seychelles,SYC,"Apr 3, 2020",0
Seychelles,SYC,"Apr 4, 2020",0
Seychelles,SYC,"Apr 5, 2020",0
Seychelles,SYC,"Apr 6, 2020",0
Seychelles,SYC,"Apr 7, 2020",0
Seychelles,SYC,"Apr 8, 2020",0
Seychelles,SYC,"Apr 9, 2020",0
Seychelles,SYC,"Apr 10, 2020",0
Seychelles,SYC,"Apr 11, 2020",0
Seychelles,SYC,"Apr 12, 2020",0
Sierra Leone,SLE,"Apr 3, 2020",0
Sierra Leone,SLE,"Apr 4, 2020",0
Sierra Leone,SLE,"Apr 5, 2020",0
Sierra Leone,SLE,"Apr 6, 2020",0
Sierra Leone,SLE,"Apr 7, 2020",0
Sierra Leone,SLE,"Apr 8, 2020",0
Sierra Leone,SLE,"Apr 9, 2020",0
Sierra Leone,SLE,"Apr 10, 2020",0
Sierra Leone,SLE,"Apr 11, 2020",0
Sierra Leone,SLE,"Apr 12, 2020",0
Singapore,SGP,"Jan 2, 2020",0
Singapore,SGP,"Jan 3, 2020",0
Singapore,SGP,"Jan 4, 2020",0
Singapore,SGP,"Jan 5, 2020",0
Singapore,SGP,"Jan 6, 2020",0
Singapore,SGP,"Jan 7, 2020",0
Singapore,SGP,"Jan 8, 2020",0
Singapore,SGP,"Jan 9, 2020",0
Singapore,SGP,"Jan 10, 2020",0
Singapore,SGP,"Jan 11, 2020",0
Singapore,SGP,"Jan 12, 2020",0
Singapore,SGP,"Jan 13, 2020",0
Singapore,SGP,"Jan 14, 2020",0
Singapore,SGP,"Jan 15, 2020",0
Singapore,SGP,"Jan 16, 2020",0
Singapore,SGP,"Jan 17, 2020",0
Singapore,SGP,"Jan 18, 2020",0
Singapore,SGP,"Jan 19, 2020",0
Singapore,SGP,"Jan 20, 2020",0
Singapore,SGP,"Jan 21, 2020",0
Singapore,SGP,"Jan 22, 2020",0
Singapore,SGP,"Jan 23, 2020",0
Singapore,SGP,"Jan 24, 2020",0
Singapore,SGP,"Jan 25, 2020",0
Singapore,SGP,"Jan 26, 2020",0
Singapore,SGP,"Jan 27, 2020",0
Singapore,SGP,"Jan 28, 2020",0
Singapore,SGP,"Jan 29, 2020",0
Singapore,SGP,"Jan 30, 2020",0
Singapore,SGP,"Jan 31, 2020",0
Singapore,SGP,"Feb 1, 2020",0
Singapore,SGP,"Feb 2, 2020",0
Singapore,SGP,"Feb 3, 2020",0
Singapore,SGP,"Feb 4, 2020",0
Singapore,SGP,"Feb 5, 2020",0
Singapore,SGP,"Feb 6, 2020",0
Singapore,SGP,"Feb 7, 2020",0
Singapore,SGP,"Feb 8, 2020",0
Singapore,SGP,"Feb 9, 2020",0
Singapore,SGP,"Feb 10, 2020",0
Singapore,SGP,"Feb 11, 2020",0
Singapore,SGP,"Feb 12, 2020",0
Singapore,SGP,"Feb 13, 2020",0
Singapore,SGP,"Feb 14, 2020",0
Singapore,SGP,"Feb 15, 2020",0
Singapore,SGP,"Feb 16, 2020",0
Singapore,SGP,"Feb 17, 2020",0
Singapore,SGP,"Feb 18, 2020",0
Singapore,SGP,"Feb 19, 2020",0
Singapore,SGP,"Feb 20, 2020",0
Singapore,SGP,"Feb 21, 2020",0
Singapore,SGP,"Feb 22, 2020",0
Singapore,SGP,"Feb 23, 2020",0
Singapore,SGP,"Feb 24, 2020",0
Singapore,SGP,"Feb 25, 2020",0
Singapore,SGP,"Feb 26, 2020",0
Singapore,SGP,"Feb 27, 2020",0
Singapore,SGP,"Feb 28, 2020",0
Singapore,SGP,"Feb 29, 2020",0
Singapore,SGP,"Mar 1, 2020",0
Singapore,SGP,"Mar 2, 2020",0
Singapore,SGP,"Mar 3, 2020",0
Singapore,SGP,"Mar 4, 2020",0
Singapore,SGP,"Mar 5, 2020",0
Singapore,SGP,"Mar 6, 2020",0
Singapore,SGP,"Mar 7, 2020",0
Singapore,SGP,"Mar 8, 2020",0
Singapore,SGP,"Mar 9, 2020",0
Singapore,SGP,"Mar 10, 2020",0
Singapore,SGP,"Mar 11, 2020",0
Singapore,SGP,"Mar 12, 2020",0
Singapore,SGP,"Mar 13, 2020",0
Singapore,SGP,"Mar 14, 2020",0
Singapore,SGP,"Mar 15, 2020",0
Singapore,SGP,"Mar 16, 2020",0
Singapore,SGP,"Mar 17, 2020",0
Singapore,SGP,"Mar 18, 2020",0
Singapore,SGP,"Mar 19, 2020",0
Singapore,SGP,"Mar 20, 2020",0
Singapore,SGP,"Mar 21, 2020",0
Singapore,SGP,"Mar 22, 2020",0.0488371854
Singapore,SGP,"Mar 23, 2020",0.0488371854
Singapore,SGP,"Mar 24, 2020",0.0488371854
Singapore,SGP,"Mar 25, 2020",0.0488371854
Singapore,SGP,"Mar 26, 2020",0.0488371854
Singapore,SGP,"Mar 27, 2020",0.0488371854
Singapore,SGP,"Mar 28, 2020",0.0488371854
Singapore,SGP,"Mar 29, 2020",0.0244185927
Singapore,SGP,"Mar 30, 2020",0.0244185927
Singapore,SGP,"Mar 31, 2020",0.0244185927
Singapore,SGP,"Apr 1, 2020",0.0244185927
Singapore,SGP,"Apr 2, 2020",0.0488371854
Singapore,SGP,"Apr 3, 2020",0.0732557781
Singapore,SGP,"Apr 4, 2020",0.0732557781
Singapore,SGP,"Apr 5, 2020",0.0732557781
Singapore,SGP,"Apr 6, 2020",0.0732557781
Singapore,SGP,"Apr 7, 2020",0.0732557781
Singapore,SGP,"Apr 8, 2020",0.0732557781
Singapore,SGP,"Apr 9, 2020",0.0488371854
Singapore,SGP,"Apr 10, 2020",0.0244185927
Singapore,SGP,"Apr 11, 2020",0.0244185927
Singapore,SGP,"Apr 12, 2020",0.0488371854
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",0
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",0
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",0
Sint Maarten (Dutch part),SXM,"Mar 31, 2020",0
Sint Maarten (Dutch part),SXM,"Apr 1, 2020",0
Sint Maarten (Dutch part),SXM,"Apr 2, 2020",3.8866346408
Sint Maarten (Dutch part),SXM,"Apr 3, 2020",7.7732692816
Sint Maarten (Dutch part),SXM,"Apr 4, 2020",7.7732692816
Sint Maarten (Dutch part),SXM,"Apr 5, 2020",7.7732692816
Sint Maarten (Dutch part),SXM,"Apr 6, 2020",15.5465385632
Sint Maarten (Dutch part),SXM,"Apr 7, 2020",13.3256044827
Sint Maarten (Dutch part),SXM,"Apr 8, 2020",26.6512089655
Sint Maarten (Dutch part),SXM,"Apr 9, 2020",23.3198078448
Sint Maarten (Dutch part),SXM,"Apr 10, 2020",19.9884067241
Sint Maarten (Dutch part),SXM,"Apr 11, 2020",23.3198078448
Sint Maarten (Dutch part),SXM,"Apr 12, 2020",23.3198078448
Slovakia,SVK,"Mar 9, 2020",0
Slovakia,SVK,"Mar 10, 2020",0
Slovakia,SVK,"Mar 11, 2020",0
Slovakia,SVK,"Mar 12, 2020",0
Slovakia,SVK,"Mar 13, 2020",0
Slovakia,SVK,"Mar 14, 2020",0
Slovakia,SVK,"Mar 15, 2020",0
Slovakia,SVK,"Mar 16, 2020",0
Slovakia,SVK,"Mar 17, 2020",0
Slovakia,SVK,"Mar 18, 2020",0
Slovakia,SVK,"Mar 19, 2020",0
Slovakia,SVK,"Mar 20, 2020",0
Slovakia,SVK,"Mar 21, 2020",0
Slovakia,SVK,"Mar 22, 2020",0
Slovakia,SVK,"Mar 23, 2020",0
Slovakia,SVK,"Mar 24, 2020",0
Slovakia,SVK,"Mar 25, 2020",0
Slovakia,SVK,"Mar 26, 2020",0
Slovakia,SVK,"Mar 27, 2020",0
Slovakia,SVK,"Mar 28, 2020",0
Slovakia,SVK,"Mar 29, 2020",0
Slovakia,SVK,"Mar 30, 2020",0
Slovakia,SVK,"Mar 31, 2020",0
Slovakia,SVK,"Apr 1, 2020",0
Slovakia,SVK,"Apr 2, 2020",0
Slovakia,SVK,"Apr 3, 2020",0
Slovakia,SVK,"Apr 4, 2020",0
Slovakia,SVK,"Apr 5, 2020",0
Slovakia,SVK,"Apr 6, 2020",0
Slovakia,SVK,"Apr 7, 2020",0.0523320455
Slovakia,SVK,"Apr 8, 2020",0.0523320455
Slovakia,SVK,"Apr 9, 2020",0.0523320455
Slovakia,SVK,"Apr 10, 2020",0.0523320455
Slovakia,SVK,"Apr 11, 2020",0.0523320455
Slovakia,SVK,"Apr 12, 2020",0.0523320455
Slovenia,SVN,"Mar 7, 2020",0
Slovenia,SVN,"Mar 8, 2020",0
Slovenia,SVN,"Mar 9, 2020",0
Slovenia,SVN,"Mar 10, 2020",0
Slovenia,SVN,"Mar 11, 2020",0
Slovenia,SVN,"Mar 12, 2020",0
Slovenia,SVN,"Mar 13, 2020",0
Slovenia,SVN,"Mar 14, 2020",0
Slovenia,SVN,"Mar 15, 2020",0
Slovenia,SVN,"Mar 16, 2020",0
Slovenia,SVN,"Mar 17, 2020",0
Slovenia,SVN,"Mar 18, 2020",0.068716602
Slovenia,SVN,"Mar 19, 2020",0.068716602
Slovenia,SVN,"Mar 20, 2020",0.068716602
Slovenia,SVN,"Mar 21, 2020",0.068716602
Slovenia,SVN,"Mar 22, 2020",0.068716602
Slovenia,SVN,"Mar 23, 2020",0.068716602
Slovenia,SVN,"Mar 24, 2020",0.068716602
Slovenia,SVN,"Mar 25, 2020",0.137433204
